?gocam	?title	?controllers	?taxons	?taxon_labels	?modelstate
<http://model.geneontology.org/R-HSA-9634638>	Estrogen-dependent nuclear events downstream of ESR-membrane signaling - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-111904,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-198683,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-198701,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202072,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-444291,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9612512,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9615387,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9632821	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9031628>	NGF-stimulated transcription - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-111904,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-198683,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202072,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-444291,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9612512,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9615387,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-199849,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-199936	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-111931>	PKA-mediated phosphorylation of CREB - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-111904,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-198683,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202072,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-444291,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9612512,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9615387,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9617533	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-937072>	TRAF6-mediated induction of TAK1 complex within TLR4 complex - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-450272,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-168156	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-156588>	Glucuronidation - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174388,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174920,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-52625,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693688,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-159156,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-159157,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-159191,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174917,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5694577,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8933307	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9730628>	Sensory perception of salty taste - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-443377,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-443374,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-443375,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2672342,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9717365,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9717389,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9717390	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9686347>	Microbial modulation of RIPK1-mediated regulated necrosis - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-139950	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-167827>	The proton buffering model - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-164316,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-164317,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6799192,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-166389	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-167826>	The fatty acid cycling model - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-164316,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-164317,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6799192,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-166389	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-163210>	Formation of ATP by chemiosmotic coupling - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-164316,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-164317,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-74186,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-187453,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6799192	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9633012>	Response of EIF2AK4 (GCN2) to amino acid deficiency - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9633824,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9648894,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-381126,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9633009	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-381042>	PERK regulates gene expression - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9633824,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9648894,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-381126	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9674555>	Signaling by CSF3 (G-CSF) - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9674547,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-162573,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-451921	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9705462>	Inactivation of CSF3 (G-CSF) signaling - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9705723	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9701898>	STAT3 nuclear events downstream of ALK signaling - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-205005,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-381325	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9706369>	Negative regulation of FLT3 - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6786756,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-112199,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1169204,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1469969,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6785269	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-168138>	Toll Like Receptor 9 (TLR9) Cascade - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1679012,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1678911	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-611105>	Respiratory electron transport - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-164316,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-164317,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71052,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-77316,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-77335,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-77258,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-77267,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-77279,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-165631,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-198511,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-451008,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-69996,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70965,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70990,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6799192,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-169267,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-448210	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9607240>	FLT3 Signaling - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6786756,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-64847,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202072,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9604751	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-917937>	Iron uptake and transport - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-200673,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189382,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9661427,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-904819,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-434350,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-435359,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-561099,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5690885,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5691141,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5691188,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-904821,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-904825,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-917863,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-917916,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9662454	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9706374>	FLT3 signaling through SRC family kinases - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6786756	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9664873>	Pexophagy - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9674135	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9662360>	Sensory processing of sound by inner hair cells of the cochlea - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9658856,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-525814,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9659553,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9662113,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-418462,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-418301	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-8849474>	PTK6 Activates STAT3 - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8848007,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6806977,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8848000	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9648895>	Response of EIF2AK1 (HRI) to heme deficiency - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9633824,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9648892,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9648894,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-381126	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-75153>	Apoptotic execution phase - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-139950,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-57031,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202877,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2671818	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-964739>	N-glycan trimming and elongation in the cis-Golgi - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-964764,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-964729,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-964750	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-5218900>	CASP8 activity is inhibited - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-139950	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-5357905>	Regulation of TNFR1 signaling - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-139950,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202506,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5357900,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3465404,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5357750,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8863102,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-937339	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9670095>	Inhibition of DNA recombination at telomere - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-209680	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9668328>	Sealing of the nuclear envelope (NE) by ESCRT-III - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9668426,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-917732	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-5673001>	RAF/MAP kinase cascade - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-109797,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-64847,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8851860,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-109782,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1250382,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5672601	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-964975>	Vitamins B6 activation to pyridoxal phosphate - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3204316,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-964943,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-965005	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9662361>	Sensory processing of sound by outer hair cells of the cochlea - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9658856,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-525814,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9659553,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9662113	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9667769>	Acetylcholine inhibits contraction of outer hair cells - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9663763,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-418462,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9663804	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9648025>	EML4 and NUDC in mitotic spindle formation - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2984227,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2984248,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3000318	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-2500257>	Resolution of Sister Chromatid Cohesion - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1638796,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-164603,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2311324,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2545205	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-844456>	The NLRP3 inflammasome - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-877257	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-9640463>	Wax biosynthesis - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-390412,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-390430,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5696425,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8848506	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
